"id","year","area","indexS","indexS2"
1,2006,502693.71,54.2367823702472,6.27377127490724
1,2003,483912.06,60.0328889077606,7.01064956476565
1,2005,505441.95,56.4147550877066,6.5168168164696
1,2004,444694.98,63.383978025241,7.56004817534621
1,2011,476966.74,49.7501889413839,5.83086971803863
1,2007,513808.23,51.565179646121,5.93221521441433
1,2008,544926.89,58.8558301407722,6.67214624966546
1,2013,511023.86,55.0091702596249,6.3370250968183
1,2012,487150.94,53.3700250873521,6.22217394719594
1,2014,521775.22,50.2546746727604,5.75925397582771
1,2010,557911.99,55.8015926284247,6.28877125123039
1,2015,540632,44.7619375516384,5.08445101245201
1,2009,539504.13,53.3581573310973,6.06404977203796
1,2016,540285.57,43.3203971038354,4.92149688133864
10,2012,237593.82,50.0340398426696,6.98019270262565
10,2009,252722.17,47.4308059646147,6.51568824162951
10,2011,205137.31,51.0823062184218,7.3929872885219
10,2010,280471.37,34.6791253814071,4.64148155883063
10,2013,317901.25,31.2004719699614,4.04714469860343
10,2004,283531.82,25.8169896355459,3.44600399308203
10,2015,309686,37.9353663131166,4.95307057619884
10,2003,316192.15,12.8208464177832,1.66528877324156
10,2006,291557.09,30.4647754817414,4.03810593020487
10,2007,297584.75,25.7553484298589,3.39645127807319
10,2005,229085.13,42.8558797016455,6.03353472617566
10,2014,321698.34,20.1299435891629,2.60340047791059
10,2008,264318.96,44.7851925069279,6.08363281066306
10,2016,360751.69,16.7528167443481,2.10545697793703
11,2010,406397.09,33.0798346251135,4.0353973987391
11,2003,376007.84,37.3987306350092,4.65177032817535
11,2014,375507.64,36.8488935801391,4.58490546309035
11,2013,349791.15,29.7862547382383,3.77245721014052
11,2012,351078.9,30.863515823823,3.90530396548919
11,2008,385532.59,28.837243200673,3.56450389395547
11,2015,378214,34.0114395553769,4.22426584041359
11,2004,378558.95,28.0302095384119,3.48059580237704
11,2007,387723.37,29.3192971695307,3.61895920904952
11,2011,322392.35,25.8315544248995,3.33898898368309
11,2005,356135.9,32.1343900082564,4.05160174054158
11,2016,405524.34,35.6948648089821,4.35674495805914
11,2006,376736.57,32.5121325082712,4.04200306789293
11,2009,373401.34,29.5581870281537,3.68293837547993
2,2012,399743.8,52.5792287516377,6.4406456317111
2,2006,422436.39,48.9528981730953,5.91423674584321
2,2010,425899.14,47.1366129954007,5.68319175404047
2,2013,437755.13,53.4096307684147,6.39546890786749
2,2005,426445.98,45.6326080801368,5.50009147140526
2,2003,424446.53,50.8305635487055,6.13380273990974
2,2014,463561.77,49.3015515416238,5.81961575821889
2,2008,392945.55,44.0970314515796,5.42483943003354
2,2016,466386.04,42.5417288235451,5.01405826903135
2,2011,393192.84,45.5079448526311,5.59753026335634
2,2007,387793.32,44.633558862057,5.50899100360375
2,2015,401492,51.2434106607734,6.27017166551254
2,2009,410250.48,44.8539926976634,5.45882863344623
2,2004,389218.53,48.8367885670141,6.02225787229781
3,2016,299187.97,26.4044216335075,3.47737281536846
3,2009,225040.32,47.6340850703645,6.73617515340499
3,2010,260798.62,33.2955160075101,4.53805813357305
3,2012,275523.03,38.7556897125374,5.21022671153003
3,2003,283820.15,40.0209601926782,5.34056647495324
3,2008,261797.69,40.7613967660592,5.55032267765298
3,2014,300175.18,31.4706343047387,4.14116398937102
3,2006,247032.57,49.394915260475,6.82424040708903
3,2007,287924.56,38.7266158090192,5.14932729153982
3,2005,231231.11,34.5663945880002,4.85515550745834
3,2015,256514,27.2207797067452,3.72549015448844
3,2013,277651.31,37.058683695889,4.9725102267824
3,2004,290388.62,42.3392440733747,5.6177036991328
3,2011,237400.84,32.184125551355,4.49088338953194
4,2013,335138.42,40.5301450892588,5.18839140623787
4,2006,350234.82,49.8966938751792,6.31746097162396
4,2005,327642.27,44.3528557406159,5.70994905907073
4,2007,312414.25,55.1491620999385,7.1848356299084
4,2010,296447.07,38.0793440673745,5.02647232420047
4,2008,315414.86,50.2991402494906,6.53733366132329
4,2014,331937.8,35.8789032906949,4.60400311771472
4,2003,346782.5,31.8443082194421,4.04183102169945
4,2009,301416.58,46.2814664116949,6.08381436326846
4,2016,330302.29,37.7634922542693,4.85182224022873
4,2004,346828.84,45.2318781776675,5.74085328418185
4,2011,262878.84,46.6802035754619,6.34971833943475
4,2012,312417.11,46.7498268323035,6.09055586711634
4,2015,261465,51.1237241627089,6.96353431127701
5,2003,229365.87,31.2931051613534,4.40430197643301
5,2008,212219.88,32.1044202856392,4.60711383757922
5,2005,175803.95,39.8341773280056,5.99182778534582
5,2014,220286.86,31.5664096999637,4.48785346533149
5,2009,193560.35,26.7540499829243,3.92867462483793
5,2007,197309.85,31.1336172687993,4.54991221971289
5,2015,213066,32.7222829818096,4.69111074107295
5,2011,147646.79,30.012618193964,4.71583399039238
5,2012,196202.4,28.9027388172457,4.22983617231878
5,2013,212275.09,32.7305306658655,4.69665776860294
5,2004,231358.78,29.5874381368912,4.15524364415826
5,2006,196818.25,32.3423318308809,4.72950418946423
5,2016,212729.66,31.6055325252818,4.53280178364314
5,2010,209863.06,29.0174344136242,4.17576104603743
6,2013,436783.34,28.6724646106566,3.43525623475365
6,2003,363982.76,34.6071757677356,4.33966876842172
6,2008,383258.67,26.819121469785,3.31995485076829
6,2009,325154.4,29.2906512627848,3.77804604551629
6,2014,413045.7,26.8420168842538,3.26119108350467
6,2012,385109.64,32.2274439926466,3.98465194462736
6,2006,362967.16,34.6126032074663,4.34338230554116
6,2005,307530.06,33.0846772401643,4.32728636555768
6,2007,359102.54,27.269924232669,3.43115185526764
6,2015,397896,29.1007515243196,3.56880187817343
6,2004,339569.58,28.2643953733095,3.60635215385653
6,2016,459844.31,25.5377394551213,3.02058022563578
6,2010,398201.95,28.7079416725355,3.51995277557298
6,2011,337554.08,20.1740760397047,2.5779140908977
7,2011,128868.2,33.7084111458625,5.47977175087105
7,2006,137869.48,42.1541764302487,6.73804957303463
7,2005,114858.5,37.4077961302219,6.25866872789524
7,2016,141347.1,40.8833854067587,6.49435093244678
7,2008,142539.71,53.6546135135827,8.50518433322209
7,2012,146943.34,40.0241538346419,6.29644348624904
7,2010,130268.99,45.0141735652695,7.29792922054665
7,2004,177067.04,45.2102793475543,6.78833687073068
7,2013,154257.83,46.7459820703292,7.26512533703849
7,2015,146228,44.8760452745242,7.06834224848506
7,2014,156180.93,36.9975562240312,5.73227035394175
7,2003,153322.88,44.5134004317249,6.92866648882342
7,2007,144816.29,45.8087364689003,7.23276885212434
7,2009,121280.05,49.8725378553949,8.23141985746828
8,2008,325447.6,24.5147017376009,3.1613091821286
8,2004,348559.89,37.816419552247,4.793709172507
8,2003,360092.44,22.3319401012597,2.80791256826692
8,2006,308342.82,29.754042150802,3.88909132278814
8,2012,311637.24,25.9581546937484,3.38393573156197
8,2010,335751.63,22.7365331492736,2.90924528680247
8,2013,335765.16,23.7778683368632,3.04245832241271
8,2015,327788,27.2878015518642,3.5126179215919
8,2009,260299.5,24.4083488581161,3.32836307859046
8,2007,317701.81,28.3621657913796,3.67955328472015
8,2014,337637.63,19.8245275208286,2.53309082643778
8,2011,260969.63,21.02391799201,2.86501426538821
8,2005,317758.45,28.9194894639572,3.75169022778372
8,2016,322705.98,21.2988922014675,2.75242750769322
9,2016,212269.19,45.6350085063403,6.54842748283287
9,2014,216043.81,42.78025306579,6.11179135410939
9,2011,156955.64,43.307037091726,6.70154391326558
9,2012,191463.38,50.1170769657411,7.37946589951204
9,2003,207479.54,41.8284451093527,6.03654620383419
9,2008,189842.63,47.483651156138,7.00658342945994
9,2005,178409.72,35.6161410778453,5.33768403860615
9,2004,201055.45,38.6455851861962,5.62123255517559
9,2013,220409.79,47.8068654234444,6.79584048231537
9,2006,190371.8,38.5121693066187,5.67881806843134
9,2007,191297.21,44.403284974007,6.53956060518214
9,2015,204737,52.8591117136544,7.65387568624154
9,2009,166641.37,46.1001701103948,7.02776852243309
9,2010,184667.8,47.9915997693018,7.1306326044161
12,2015,330064,31.4949340279979,4.04717320142731
12,2016,337340.38,39.3536186952733,5.0295394418362
12,2013,303881.77,36.8224612710766,4.83055776176334
12,2014,328103.99,33.9099406876984,4.36400037830583
12,2011,276151.95,34.3209317602873,4.61139865492361
12,2007,327396.02,27.3041210958649,3.51577019325905
12,2004,321799.93,30.7392365929431,3.97518384383901
12,2010,322657.31,35.3686404245713,4.57081470566301
12,2003,337763.06,24.0166492259192,3.06845673947834
12,2006,278158.42,45.7345161664396,6.1338289880403
12,2005,303070.99,28.1238971840038,3.69190091762158
12,2008,304393.47,43.9419473174294,5.76210401291234
12,2009,307088.74,28.5461155560198,3.73500918145092
12,2012,292088.23,33.969338506827,4.50058743071661
13,2015,192316,37.7752981419332,5.55603117219135
13,2013,244384.84,32.4831287137091,4.49986945747476
13,2014,242430.75,31.5297881698138,4.37657881782212
13,2016,241765.07,28.0221928492867,3.89237214797293
13,2007,259572.42,27.354145513588,3.73266611036976
13,2008,258031.47,27.2328746207482,3.7216535735717
13,2009,225639.72,27.1302557044662,3.83407519700374
13,2010,237340.7,30.4244975286878,4.24561869581925
13,2005,216749.49,33.7328400142832,4.81530735561
13,2006,242322.65,28.9945462550739,4.02511637829724
13,2003,235251.3,26.548037705149,3.71287257969906
13,2012,246518.19,30.7147968947352,4.24566802082173
13,2004,239609.16,29.0348815253898,4.04207931812009
13,2011,209420.99,23.933902429052,3.44603029791561
14,2013,217481.07,25.7362603004881,3.67071530442939
14,2004,236189.7,26.2492518517052,3.6674340978951
14,2007,215735.72,22.8866914767121,3.27086882789881
14,2005,164575.16,30.3220075922922,4.6368976304859
14,2008,205873.31,32.9072348842575,4.75830204718264
14,2003,238687.68,23.758220739292,3.31067873758573
14,2010,176861.96,31.1797998457944,4.68301276871465
14,2009,176398.74,31.8986112175098,4.79411594426411
14,2006,204267.07,21.7057608056289,3.14474945361009
14,2011,120694.35,37.9198092229179,6.26621130847464
14,2015,214765,22.6515062514037,3.24090900303894
14,2016,203021.6,19.8202501622527,2.87596898014288
14,2012,198753.44,31.8248622264012,4.6424634800868
14,2014,221084.24,19.0599745058782,2.70734434287417
15,2015,152236,44.4372751721632,6.92912996321159
15,2013,189402.9,45.6403083381195,6.73848926840466
15,2016,179454.22,37.2425420073461,5.57328849970546
15,2014,195412.56,30.0476934723941,4.40183388246222
15,2008,198049.54,36.1585142061114,5.27931704983067
15,2004,217997.71,32.4273076428655,4.62230433520702
15,2012,204143.2,28.8187261431332,4.17591526694833
15,2007,203023.06,31.3744019101898,4.5524977588134
15,2009,175275.66,38.2845117248304,5.76306260106049
15,2005,187019.5,38.3228773833001,5.67606047662873
15,2003,206908.45,29.4116351738051,4.24751812545003
15,2011,153754.61,27.0385194472527,4.2056826422219
15,2010,181920.52,42.7141093602262,6.37032457117157
15,2006,193352.07,31.7245232251877,4.65981338859237
16,2003,291477.55,47.9844279782312,6.36076970064407
16,2014,307486.64,35.5781971230783,4.6535887583696
16,2007,267845.65,39.7747301596503,5.38513654820323
16,2009,242080.41,34.8304570308459,4.83648548724945
16,2004,287863.21,46.7871730291771,6.22143963233424
16,2010,277292.94,39.5747600123415,5.31183057201125
16,2012,295615.14,41.1204975309575,5.43171931808463
16,2016,295046.41,36.9140284356232,4.87842335437553
16,2011,248486.24,34.2985319216211,4.73162777619185
16,2015,295441,37.4448283519019,4.94691878302859
16,2008,291350.99,39.7070134166551,5.26409508651289
16,2006,279265.36,48.8979715322763,6.55159742289987
16,2005,256446.7,35.7791523248866,4.89712732448214
16,2013,289429.25,44.9133886844671,5.96418142840853
17,2016,454706.67,53.9403052164399,6.39795521425116
17,2003,444606.3,49.2426348317297,5.87364922731827
17,2013,385647.11,57.7213824507165,7.13427475970252
17,2005,340384.42,47.308868106594,6.03268663124168
17,2007,394226.12,55.0025210077222,6.76093676525999
17,2014,417879.86,58.6810777412159,7.10879268094079
17,2010,404299.25,57.2626332171939,6.99449249592706
17,2015,405569,61.8616059217352,7.55032471161613
17,2012,390151.23,55.2750360135225,6.81210630219629
17,2009,370119.97,59.9446897248865,7.48558445186819
17,2011,302823.87,42.9409789195187,5.63812943516284
17,2008,420526.89,55.3276094350148,6.69197161823242
17,2006,321473.51,52.6411446352061,6.80925586245834
17,2004,450989.47,52.0589491208333,6.18748877342818
18,2009,298449.61,23.4419876049104,3.0891379685715
18,2016,358219.25,28.0398353999006,3.53019631431705
18,2004,281375.82,26.6736546137698,3.56715070102564
18,2005,272639.87,26.6828540940659,3.59662838357512
18,2006,309414.71,25.4950793185516,3.3295209784193
18,2014,341144.64,25.9635942924898,3.30895456205864
18,2003,306994.81,24.6976006462811,3.23171186643876
18,2015,359964,28.5496138102768,3.59001363466467
18,2012,330703.01,30.6428970088337,3.93578088301108
18,2010,325386.93,28.2433828277178,3.64231342030436
18,2007,321298.56,26.0126971116543,3.36526149733117
18,2013,326618.42,25.3327881363984,3.26387449063757
18,2008,328564,27.7935069012227,3.57560043386221
18,2011,304791.14,20.1200429639365,2.6374786122339
19,2008,104649.66,24.1602319552883,4.13739772624557
19,2006,130216.83,16.0695431792473,2.60553780311586
19,2011,117036.66,23.0736324504484,3.84234288283629
19,2009,92964.76,28.1955081285408,4.97348674617941
19,2010,120721.25,28.3779458108673,4.68916647665935
19,2003,128452.16,17.9548095875593,2.92116493088202
19,2015,98388,28.4768694047372,4.95241850634858
19,2005,92134.79,25.1888100382577,4.45309916013519
19,2007,109712.22,29.4938934363603,4.99147595528241
19,2013,122977.31,26.4940631712959,4.35765604200981
19,2016,112219.98,23.6795010141656,3.98488348160399
19,2014,108162.29,24.1875830623447,4.10803497794076
19,2012,123660.08,23.772070296002,3.90454338135458
19,2004,128507.84,15.4986537088569,2.52128648697131
20,2010,136497.32,16.9567131027085,2.7171978887203
20,2015,125258,16.9294780488233,2.77174215965623
20,2013,131154.66,18.8916007374117,3.05761960482715
20,2008,137199.49,19.7149136973704,3.15513091039208
20,2014,124948.36,14.400338296229,2.35912352878965
20,2004,161851.31,22.2286737379581,3.41346240625007
20,2006,130287.02,18.8535526678526,3.05652912309592
20,2012,119132.73,15.4665393779682,2.56416522182554
20,2007,131332.47,19.687698951907,3.18538961013065
20,2009,112402.25,18.8546608474973,3.17165252150369
20,2016,106041.31,13.0014717729527,2.21913832445727
20,2005,122335.62,17.0915953282383,2.81484831732637
20,2003,152019.06,13.9500345898315,2.17601257673967
20,2011,107121.89,13.0243109723979,2.21740911149613
21,2004,184829.93,28.5344525184953,4.23874311045446
21,2016,169768.98,28.5391471879019,4.33048993782856
21,2007,158678.32,29.6309142817658,4.57273760345306
21,2011,141164.2,23.6234026150086,3.75380696913299
21,2008,156293.59,26.5120165930987,4.10693754528641
21,2014,168954.61,28.3372661111769,4.30502883209883
21,2005,148951.35,25.7218984351783,4.03276147358645
21,2009,157333.53,27.4853095795461,4.25065579585186
21,2013,168576.36,31.1619916627866,4.73681765076622
21,2010,176216.68,27.2435618544122,4.09555498364973
21,2003,189087.75,27.4473819103342,4.05411164174356
21,2015,137366,28.4293550018366,4.5483913085532
21,2012,171415.79,26.5182006948162,4.01413500101142
21,2006,159769.76,28.9480167494099,4.45970155879357
22,2003,354305.16,11.9974478995319,1.51462503404024
22,2008,334678.83,14.9810531213924,1.91842979510585
22,2012,332821.32,14.5534813600775,1.86627112485302
22,2011,278322.88,10.5198253389286,1.41069110909013
22,2013,305992.24,17.2087134272263,2.25362383164953
22,2005,306071,13.3413275666615,1.74704515121532
22,2004,349136.42,12.5758866308279,1.59349407277159
22,2015,316450,15.6931612349113,2.03795593393442
22,2016,331076.06,14.4533551898795,1.85586917475383
22,2009,313261.03,13.2737359127071,1.72813317472809
22,2010,317796.45,15.0438998473072,1.95156850391295
22,2006,342978.96,15.6822832333932,1.9959655944455
22,2007,342722.5,15.1768517309262,1.93199796405119
22,2014,335220.28,12.5925079467684,1.61190814516487
23,2006,221195.44,15.307028006598,2.17398959798608
23,2008,273648.1,15.9422057075022,2.14689560414651
23,2013,215463.01,19.2988830743895,2.75898679318161
23,2016,221631.81,16.8290208492304,2.38897416127697
23,2007,228379.43,15.640621284931,2.20368939424451
23,2015,240167,17.0234164417093,2.36853069545719
23,2005,215424.3,15.4352005107545,2.20673015812033
23,2011,227696.48,15.8839350603208,2.23964740327323
23,2012,237990.01,16.0818365230156,2.24262463543659
23,2010,247335.02,19.0400646730495,2.62970870215241
23,2003,236193.13,15.6549335806983,2.18723295801601
23,2009,235401.33,14.9826548317799,2.09506341816644
23,2014,232422.33,17.8020952521824,2.49725151433165
23,2004,223375,17.2691249351278,2.44665265154612
24,2015,60136,30.5559506258677,6.0099767602268
24,2014,75298.39,31.7617085177477,5.90565483821588
24,2013,70665.41,31.499086196952,5.95054661211625
24,2016,79449.65,31.2769143640744,5.73801304545941
24,2010,72969.5,28.9557093126331,5.42637112201463
24,2012,59460.86,28.7834836685815,5.67735676702243
24,2004,71361.04,32.8939027971125,6.19884446196729
24,2003,73178.85,32.6387250078236,6.11219804330101
24,2006,75514.37,29.5172964469095,5.48440860382695
24,2009,60952.25,30.0996979330824,5.90031678243313
